hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.01361,0.013624,0.013625,0.04398,0.043983,0.043983,0.176907,0.176909,0.176908,0.267362,0.267362,0.267362,1.500719,1.500719,1.500718,56.938554,56.938555,56.938554,58.94113,58.94115,58.94115
0.0184,0.013514,0.013534,0.013534,0.043961,0.043965,0.043965,0.176901,0.176903,0.176903,0.267362,0.267362,0.267362,1.500718,1.500718,1.500718,56.938553,56.938553,56.938553,58.94101,58.94104,58.94103
0.0258,0.013384,0.013408,0.013409,0.043933,0.04394,0.043939,0.176892,0.176895,0.176895,0.267362,0.267362,0.267362,1.500718,1.500718,1.500717,56.938551,56.938552,56.938551,58.94084,58.94087,58.94087
0.0362,0.013205,0.013235,0.013236,0.043894,0.043903,0.043903,0.176878,0.176884,0.176883,0.267362,0.267362,0.267362,1.500717,1.500717,1.500717,56.938548,56.938549,56.938549,58.9406,58.94065,58.94065
0.0508,0.012961,0.012997,0.012998,0.043838,0.043851,0.043851,0.17686,0.176868,0.176867,0.267361,0.267361,0.267362,1.500715,1.500716,1.500715,56.938544,56.938546,56.938545,58.94028,58.94034,58.94034
0.0713,0.012634,0.012671,0.012672,0.043759,0.043778,0.043777,0.176833,0.176844,0.176844,0.267361,0.267361,0.267361,1.500713,1.500714,1.500714,56.938538,56.938541,56.93854,58.93984,58.93991,58.93991
0.1,0.012199,0.012228,0.01223,0.043649,0.043674,0.043674,0.176795,0.176811,0.17681,0.267361,0.267361,0.267361,1.50071,1.500712,1.500711,56.938529,56.938533,56.938533,58.93924,58.93932,58.93932
0.1403,0.011631,0.011636,0.011638,0.043493,0.043528,0.043528,0.176741,0.176764,0.176763,0.26736,0.26736,0.26736,1.500706,1.500708,1.500708,56.938517,56.938523,56.938522,58.93845,58.93852,58.93852
0.1968,0.010908,0.010855,0.010858,0.043274,0.043322,0.043322,0.176664,0.176697,0.176696,0.26736,0.26736,0.26736,1.5007,1.500703,1.500703,56.9385,56.938509,56.938508,58.93741,58.93744,58.93744
0.276,0.010014,0.009851,0.009853,0.042968,0.043031,0.043032,0.176554,0.176601,0.1766,0.267358,0.267358,0.267358,1.500691,1.500696,1.500695,56.938475,56.938488,56.938487,58.93606,58.93603,58.93602
0.3871,0.008948,0.008602,0.008604,0.042542,0.042624,0.042624,0.176397,0.176464,0.176462,0.267356,0.267356,0.267356,1.500678,1.500685,1.500684,56.93844,56.938458,56.938457,58.93436,58.93419,58.93419
0.5431,0.007728,0.007117,0.007119,0.041951,0.042053,0.042053,0.176174,0.176268,0.176266,0.267352,0.267352,0.267352,1.500659,1.500669,1.500668,56.93839,56.938415,56.938414,58.93225,58.93187,58.93187
0.7617,0.006396,0.005455,0.005458,0.04115,0.041267,0.041268,0.175863,0.175994,0.175992,0.267346,0.267347,0.267346,1.500632,1.500647,1.500646,56.938321,56.938356,56.938355,58.92971,58.92907,58.92906
1.0685,0.005016,0.003747,0.00375,0.04009,0.040205,0.040206,0.175442,0.175619,0.175615,0.267337,0.267337,0.267337,1.500596,1.500616,1.500615,56.938228,56.938277,56.938275,58.92671,58.9258,58.9258
1.4988,0.003677,0.002205,0.002208,0.038713,0.038787,0.03879,0.174873,0.175107,0.175102,0.26732,0.26732,0.26732,1.500548,1.500575,1.500572,56.938104,56.938172,56.938168,58.92323,58.92217,58.92216
2.1024,0.002476,0.001044,0.001046,0.036951,0.03691,0.036912,0.174099,0.174404,0.174396,0.26729,0.26729,0.267289,1.50048,1.500516,1.500513,56.937938,56.938031,56.938026,58.91923,58.91819,58.91818
2.949,0.0015,0.000365,0.000366,0.034734,0.034451,0.034453,0.173037,0.173425,0.173413,0.267234,0.267235,0.267234,1.500383,1.500429,1.500425,56.937716,56.937841,56.937834,58.9146,58.91375,58.91373
4.1366,0.000795,8.4e-05,8.4e-05,0.031996,0.031279,0.03128,0.171556,0.17204,0.172023,0.267128,0.267129,0.267127,1.500237,1.500297,1.500291,56.937415,56.937584,56.937575,58.90913,58.90841,58.90838
5.8025,0.000355,1.1e-05,1.1e-05,0.02868,0.027272,0.027272,0.169445,0.17004,0.170015,0.266924,0.266925,0.266922,1.500005,1.500084,1.500076,56.937002,56.937231,56.937219,58.90241,58.90156,58.90151
8.1392,0.000125,1e-06,1e-06,0.024744,0.022379,0.022375,0.166352,0.167077,0.167038,0.266526,0.26653,0.266523,1.499617,1.499724,1.499712,56.936426,56.936738,56.936721,58.89379,58.89245,58.89237
11.417,3.1e-05,0.0,0.0,0.020237,0.016757,0.016749,0.161728,0.162607,0.162551,0.265752,0.26576,0.26575,1.498945,1.499097,1.499079,56.935612,56.936038,56.936016,58.8823,58.88026,58.88014
16.0147,5e-06,0.0,0.0,0.015395,0.010921,0.010908,0.154758,0.155787,0.155698,0.264245,0.264264,0.264242,1.497746,1.497976,1.497947,56.934446,56.935034,56.935003,58.86659,58.86398,58.8638
22.464,0.0,0.0,0.0,0.01073,0.005756,0.005746,0.144387,0.145353,0.145232,0.261329,0.261366,0.261332,1.495569,1.49594,1.495899,56.932749,56.933568,56.933527,58.84476,58.84198,58.84174
31.5105,0.0,0.0,0.0,0.006911,0.002194,0.002189,0.129707,0.12959,0.129424,0.255766,0.255818,0.255751,1.491559,1.492195,1.492129,56.930217,56.931376,56.931322,58.81416,58.81117,58.81082
44.2001,0.0,0.0,0.0,0.004297,0.000515,0.000514,0.110911,0.106823,0.106643,0.245445,0.245414,0.245308,1.484132,1.48527,1.48518,56.926335,56.928007,56.927945,58.77112,58.76603,58.76559
62.0,0.0,0.0,0.0,0.002667,6e-05,6e-05,0.090098,0.077005,0.076825,0.227191,0.226568,0.226391,1.470465,1.472522,1.47238,56.920245,56.922714,56.922629,58.71067,58.69887,58.69828
85.775,0.0,0.0,0.0,0.001673,3e-06,3e-06,0.07143,0.045606,0.045452,0.198928,0.196144,0.195859,1.446998,1.450552,1.450302,56.910968,56.914645,56.914498,58.63,58.60695,58.60611
109.55,0.0,0.0,0.0,0.001167,0.0,0.0,0.059877,0.024946,0.024847,0.169725,0.163113,0.16281,1.418461,1.423656,1.423328,56.900429,56.90547,56.90526,58.54966,58.51719,58.51625
133.325,0.0,0.0,0.0,0.00087,0.0,0.0,0.052472,0.012829,0.012777,0.142115,0.130637,0.130329,1.385713,1.392541,1.392124,56.888683,56.895235,56.894957,58.46985,58.43124,58.43019
157.1,0.0,0.0,0.0,0.00068,0.0,0.0,0.047384,0.006295,0.006276,0.117376,0.101018,0.100702,1.349518,1.357834,1.357304,56.875779,56.883973,56.883625,58.39074,58.34912,58.34791
180.875,0.0,0.0,0.0,0.00055,0.0,0.0,0.043613,0.002983,0.002979,0.095932,0.075605,0.075325,1.310558,1.320095,1.319475,56.861751,56.871705,56.871298,58.3124,58.27039,58.26908
204.65,0.0,0.0,0.0,0.000456,0.0,0.0,0.040648,0.001379,0.001379,0.077736,0.054895,0.054672,1.269456,1.279837,1.279163,56.846635,56.858449,56.858,58.23493,58.19456,58.19321
228.425,0.0,0.0,0.0,0.000385,0.0,0.0,0.038219,0.000627,0.000629,0.062527,0.038755,0.038579,1.22678,1.237531,1.236749,56.830466,56.844225,56.843695,58.15838,58.12114,58.11965
252.2,0.0,0.0,0.0,0.000331,0.0,0.0,0.036175,0.000282,0.000283,0.049967,0.026659,0.026528,1.183047,1.193615,1.192748,56.813279,56.829047,56.82843,58.0828,58.0496,58.04799
275.975,0.0,0.0,0.0,0.000287,0.0,0.0,0.034419,0.000126,0.000127,0.0397,0.017904,0.017813,1.138719,1.148492,1.147535,56.795111,56.812932,56.812209,58.00824,57.97945,57.97768
299.75,0.0,0.0,0.0,0.000253,0.0,0.0,0.032886,5.7e-05,5.7e-05,0.031386,0.011762,0.011701,1.094199,1.102524,1.101462,56.775991,56.795889,56.795036,57.93471,57.91023,57.90826
323.525,0.0,0.0,0.0,0.000224,0.0,0.0,0.031516,2.5e-05,2.6e-05,0.024706,0.007576,0.007537,1.049802,1.056002,1.054921,56.755904,56.777889,56.776945,57.86215,57.84149,57.83943
347.3,0.0,0.0,0.0,0.000199,0.0,0.0,0.030264,1.1e-05,1.2e-05,0.019371,0.004795,0.004773,1.00577,1.009174,1.008049,56.734811,56.758879,56.757817,57.79041,57.77286,57.77065
371.075,0.0,0.0,0.0,0.000177,0.0,0.0,0.029104,5e-06,5e-06,0.015133,0.002988,0.002977,0.962325,0.962306,0.961141,56.712711,56.738841,56.73765,57.71945,57.70414,57.70177
394.85,0.0,0.0,0.0,0.000158,0.0,0.0,0.028027,2e-06,2e-06,0.011788,0.001836,0.00183,0.919684,0.91568,0.914519,56.689638,56.717784,56.716485,57.64929,57.6353,57.63284
418.625,0.0,0.0,0.0,0.000142,0.0,0.0,0.027022,1e-06,1e-06,0.00916,0.001113,0.00111,0.878018,0.869543,0.868405,56.665627,56.695721,56.694319,57.57997,57.56638,57.56384
442.4,0.0,0.0,0.0,0.000127,0.0,0.0,0.026083,1e-06,1e-06,0.007106,0.000667,0.000666,0.837458,0.824111,0.822962,56.64071,56.672659,56.671116,57.51148,57.49744,57.49474
466.175,0.0,0.0,0.0,0.000114,0.0,0.0,0.025202,0.0,0.0,0.005508,0.000396,0.000396,0.798107,0.779573,0.778413,56.614922,56.648607,56.646913,57.44385,57.42858,57.42572
489.95,0.0,0.0,0.0,0.000103,0.0,0.0,0.024374,0.0,0.0,0.00427,0.000232,0.000233,0.760041,0.736092,0.734945,56.588297,56.623574,56.621744,57.37708,57.3599,57.35692
513.725,0.0,0.0,0.0,9.3e-05,0.0,0.0,0.023595,0.0,0.0,0.003313,0.000135,0.000135,0.723314,0.693808,0.692707,56.560872,56.597571,56.59564,57.31119,57.29151,57.28848
537.5,0.0,0.0,0.0,8.4e-05,0.0,0.0,0.02286,0.0,0.0,0.002575,7.8e-05,7.8e-05,0.687961,0.652835,0.651764,56.532682,56.570608,56.568538,57.24616,57.22352,57.22038
561.275,0.0,0.0,0.0,7.6e-05,0.0,0.0,0.022167,0.0,0.0,0.002007,4.5e-05,4.5e-05,0.654002,0.61327,0.612228,56.503767,56.542698,56.540471,57.18202,57.15601,57.15274
585.05,0.0,0.0,0.0,6.9e-05,0.0,0.0,0.021511,0.0,0.0,0.00157,2.6e-05,2.6e-05,0.621443,0.575186,0.574182,56.474167,56.513854,56.511472,57.11876,57.08907,57.08568
608.825,0.0,0.0,0.0,6.3e-05,0.0,0.0,0.02089,0.0,0.0,0.001234,1.4e-05,1.5e-05,0.59028,0.538638,0.537687,56.443924,56.484091,56.481575,57.05639,57.02274,57.01928
632.6,0.0,0.0,0.0,5.7e-05,0.0,0.0,0.020301,0.0,0.0,0.000976,8e-06,8e-06,0.560499,0.503665,0.502783,56.413079,56.453427,56.45081,56.99491,56.9571,56.9536
656.375,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.019744,0.0,0.0,0.000776,5e-06,5e-06,0.532081,0.47029,0.469476,56.381679,56.421878,56.419157,56.93433,56.89217,56.88864
680.15,0.0,0.0,0.0,4.7e-05,0.0,0.0,0.019215,0.0,0.0,0.000622,3e-06,3e-06,0.505003,0.438527,0.437768,56.349772,56.38947,56.386608,56.87466,56.828,56.82438
703.925,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.018713,0.0,0.0,0.000501,1e-06,1e-06,0.479232,0.40837,0.407657,56.317401,56.35622,56.353197,56.81589,56.76459,56.76085
727.7,0.0,0.0,0.0,4e-05,0.0,0.0,0.018236,0.0,0.0,0.000408,1e-06,1e-06,0.45473,0.379801,0.37913,56.284608,56.322147,56.318956,56.75802,56.70195,56.69809
751.475,0.0,0.0,0.0,3.7e-05,0.0,0.0,0.017782,0.0,0.0,0.000334,0.0,0.0,0.431459,0.352796,0.352165,56.251431,56.287266,56.283915,56.70104,56.64006,56.63608
775.25,0.0,0.0,0.0,3.4e-05,0.0,0.0,0.01735,0.0,0.0,0.000275,0.0,0.0,0.409374,0.327319,0.326727,56.21791,56.251594,56.248101,56.64494,56.57891,56.57483
799.025,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.016939,0.0,0.0,0.000229,0.0,0.0,0.388433,0.30333,0.302778,56.184081,56.215146,56.211542,56.58971,56.51848,56.51432
822.8,0.0,0.0,0.0,2.9e-05,0.0,0.0,0.016547,0.0,0.0,0.000191,0.0,0.0,0.36859,0.280783,0.280268,56.14998,56.177938,56.174206,56.53534,56.45872,56.45447
846.575,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.016173,0.0,0.0,0.000161,0.0,0.0,0.349803,0.25963,0.259147,56.115645,56.139988,56.136098,56.48181,56.39962,56.39524
870.35,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.015816,0.0,0.0,0.000136,0.0,0.0,0.33203,0.239817,0.239364,56.081119,56.101323,56.097255,56.42913,56.34114,56.33662
894.125,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.015477,0.0,0.0,0.000116,0.0,0.0,0.315231,0.221291,0.220865,56.046458,56.061976,56.057725,56.3773,56.28327,56.27859
917.9,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.015154,0.0,0.0,0.0001,0.0,0.0,0.29937,0.203995,0.203596,56.011717,56.021992,56.017561,56.32636,56.22599,56.22116
941.675,0.0,0.0,0.0,2e-05,0.0,0.0,0.014846,0.0,0.0,8.6e-05,0.0,0.0,0.284407,0.187873,0.187499,55.976949,55.981406,55.976811,56.27631,56.16928,56.16431
965.45,0.0,0.0,0.0,1.9e-05,0.0,0.0,0.014555,0.0,0.0,7.4e-05,0.0,0.0,0.270302,0.172865,0.172516,55.942191,55.940244,55.935512,56.22714,56.11311,56.10803
989.225,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.014277,0.0,0.0,6.5e-05,0.0,0.0,0.25701,0.158913,0.158589,55.907471,55.898523,55.893689,56.17884,56.05744,56.05228
1013.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.014013,0.0,0.0,5.7e-05,0.0,0.0,0.24449,0.145957,0.145658,55.872811,55.856253,55.851358,56.13139,56.00221,55.99702
