hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.02652,0.026536,0.026536,0.085012,0.085016,0.085016,0.341797,0.341799,0.341798,0.516542,0.516542,0.516542,2.89938,2.89938,2.89938,110.004938,110.004938,110.004938,113.87419,113.87421,113.87421
0.0184,0.026423,0.026444,0.026444,0.084993,0.084998,0.084998,0.34179,0.341793,0.341793,0.516541,0.516541,0.516542,2.899379,2.89938,2.89938,110.004936,110.004937,110.004937,113.87406,113.87409,113.87409
0.0258,0.026289,0.026317,0.026317,0.084965,0.084972,0.084972,0.341781,0.341785,0.341785,0.516541,0.516541,0.516542,2.899379,2.899379,2.899379,110.004934,110.004935,110.004935,113.87389,113.87393,113.87393
0.0362,0.026104,0.02614,0.026141,0.084926,0.084935,0.084936,0.341768,0.341774,0.341773,0.516541,0.516541,0.516542,2.899378,2.899378,2.899379,110.004931,110.004933,110.004933,113.87365,113.8737,113.8737
0.0508,0.025849,0.025896,0.025896,0.08487,0.084883,0.084884,0.341749,0.341757,0.341757,0.516541,0.516541,0.516542,2.899377,2.899377,2.899377,110.004927,110.004929,110.004929,113.87331,113.87338,113.87339
0.0713,0.0255,0.025557,0.025558,0.084791,0.08481,0.08481,0.341723,0.341734,0.341734,0.516541,0.516541,0.516541,2.899375,2.899376,2.899376,110.004921,110.004924,110.004924,113.87285,113.87294,113.87294
0.1,0.025025,0.025092,0.025093,0.084679,0.084706,0.084706,0.341685,0.341701,0.3417,0.516541,0.516541,0.516541,2.899372,2.899373,2.899373,110.004913,110.004917,110.004917,113.87221,113.87233,113.87233
0.1403,0.024385,0.024455,0.024457,0.084522,0.084559,0.084559,0.341631,0.341654,0.341653,0.51654,0.51654,0.51654,2.899367,2.89937,2.89937,110.004901,110.004907,110.004906,113.87135,113.87148,113.87149
0.1968,0.023536,0.023591,0.023594,0.0843,0.084351,0.084352,0.341553,0.341587,0.341586,0.516539,0.516539,0.51654,2.899361,2.899365,2.899365,110.004883,110.004892,110.004892,113.87017,113.87032,113.87033
0.276,0.022428,0.022436,0.022438,0.083988,0.084058,0.084059,0.341443,0.34149,0.341489,0.516538,0.516538,0.516538,2.899353,2.899357,2.899357,110.004859,110.004871,110.004871,113.86861,113.86875,113.86875
0.3871,0.021019,0.020915,0.020918,0.083551,0.083645,0.083646,0.341286,0.341353,0.341352,0.516536,0.516536,0.516536,2.89934,2.899347,2.899346,110.004824,110.004841,110.004841,113.86656,113.86664,113.86664
0.5431,0.019276,0.01896,0.018963,0.082938,0.083064,0.083065,0.341062,0.341157,0.341156,0.516532,0.516532,0.516532,2.89932,2.899331,2.89933,110.004774,110.004799,110.004798,113.8639,113.86384,113.86384
0.7617,0.017195,0.016523,0.016526,0.082094,0.082256,0.082258,0.340749,0.340882,0.34088,0.516526,0.516526,0.516526,2.899293,2.899308,2.899308,110.004704,110.00474,110.004739,113.86056,113.86024,113.86024
1.0685,0.014807,0.013604,0.013609,0.080956,0.081154,0.081156,0.340324,0.340506,0.340503,0.516516,0.516517,0.516517,2.899257,2.899278,2.899277,110.004611,110.00466,110.004659,113.85647,113.85572,113.85572
1.4988,0.01221,0.010338,0.010345,0.079439,0.07966,0.079663,0.339749,0.339993,0.339988,0.5165,0.5165,0.5165,2.899209,2.899236,2.899234,110.004487,110.004555,110.004552,113.85159,113.85028,113.85028
2.1024,0.009546,0.007022,0.007028,0.077429,0.077641,0.077643,0.338964,0.339285,0.339277,0.51647,0.51647,0.516469,2.899141,2.899177,2.899175,110.004321,110.004414,110.00441,113.84587,113.84401,113.844
2.949,0.006982,0.004076,0.004081,0.07479,0.074919,0.074921,0.337881,0.338298,0.338286,0.516414,0.516414,0.516413,2.899044,2.89909,2.899087,110.004099,110.004224,110.004218,113.83921,113.83702,113.83701
4.1366,0.004693,0.001902,0.001906,0.071357,0.071265,0.071266,0.336362,0.336897,0.336879,0.516308,0.516309,0.516307,2.898898,2.898958,2.898953,110.003797,110.003967,110.003959,113.83142,113.8293,113.82927
5.8025,0.002834,0.000657,0.00066,0.066931,0.066383,0.066384,0.334178,0.334864,0.334839,0.516103,0.516105,0.516102,2.898666,2.898745,2.898737,110.003383,110.003614,110.003603,113.82209,113.82037,113.82033
8.1392,0.001487,0.000151,0.000152,0.061286,0.059925,0.05992,0.330945,0.331831,0.331791,0.515705,0.515709,0.515703,2.898277,2.898385,2.898374,110.002805,110.003121,110.003105,113.8105,113.80912,113.80904
11.417,0.000644,2e-05,2e-05,0.054248,0.051592,0.051579,0.326038,0.327206,0.327147,0.514928,0.514938,0.514928,2.897603,2.897758,2.897741,110.001987,110.002422,110.0024,113.79545,113.79394,113.79382
16.0147,0.000215,1e-06,1e-06,0.045833,0.041336,0.041312,0.318453,0.320029,0.319934,0.513411,0.513435,0.513413,2.8964,2.896636,2.896608,110.000813,110.001418,110.001387,113.77513,113.77285,113.77266
22.464,5.3e-05,0.0,0.0,0.036475,0.029675,0.029648,0.306658,0.308749,0.308616,0.510456,0.510513,0.510478,2.894214,2.894598,2.894557,109.999103,109.999952,109.999911,113.74696,113.74349,113.74321
31.5105,1e-05,0.0,0.0,0.027186,0.018012,0.017992,0.288657,0.290939,0.290747,0.50475,0.504875,0.504806,2.890175,2.890844,2.890779,109.996548,109.997759,109.997706,113.70733,113.70243,113.70203
44.2001,2e-06,0.0,0.0,0.019289,0.008503,0.008495,0.262802,0.263252,0.263023,0.493913,0.49414,0.494031,2.882666,2.883893,2.883803,109.992628,109.99439,109.994329,113.6513,113.64418,113.64368
62.0,0.0,0.0,0.0,0.013544,0.002798,0.002799,0.229563,0.222228,0.221958,0.473898,0.474121,0.47393,2.868754,2.871055,2.870912,109.986473,109.989097,109.989012,113.57223,113.5593,113.55861
85.775,0.0,0.0,0.0,0.009756,0.00061,0.000612,0.194316,0.169451,0.169156,0.440542,0.440023,0.439692,2.844601,2.848802,2.848549,109.977092,109.981026,109.980879,113.46631,113.43991,113.43889
109.55,0.0,0.0,0.0,0.007647,0.000135,0.000136,0.168937,0.124001,0.123746,0.402609,0.399965,0.399582,2.814812,2.821338,2.821002,109.966431,109.971849,109.971639,113.36044,113.31729,113.3161
133.325,0.0,0.0,0.0,0.006293,3.1e-05,3.2e-05,0.151005,0.087888,0.087704,0.362944,0.356546,0.35611,2.780084,2.789251,2.78882,109.954542,109.96161,109.961333,113.25487,113.19533,113.194
157.1,0.0,0.0,0.0,0.005351,8e-06,8e-06,0.138211,0.060797,0.060703,0.323713,0.312115,0.311609,2.741026,2.75305,2.752494,109.941471,109.950344,109.949996,113.14977,113.07631,113.07481
180.875,0.0,0.0,0.0,0.004656,2e-06,2e-06,0.128802,0.041308,0.041278,0.286365,0.268643,0.268128,2.698177,2.713176,2.712516,109.927245,109.938069,109.937663,113.04525,112.9612,112.95959
204.65,0.0,0.0,0.0,0.004122,1e-06,1e-06,0.121591,0.02771,0.027705,0.251732,0.227626,0.227147,2.65203,2.670028,2.669301,109.911895,109.924806,109.924357,112.94137,112.85017,112.84851
228.425,0.0,0.0,0.0,0.003696,0.0,0.0,0.115823,0.018428,0.018448,0.220194,0.19009,0.189641,2.603049,2.623975,2.623117,109.895447,109.91057,109.91004,112.83821,112.74306,112.74125
252.2,0.0,0.0,0.0,0.003348,0.0,0.0,0.111034,0.012191,0.012214,0.191842,0.156623,0.156224,2.551665,2.575358,2.574389,109.87793,109.895379,109.894763,112.73582,112.63955,112.63759
275.975,0.0,0.0,0.0,0.003058,0.0,0.0,0.106938,0.008043,0.008068,0.166595,0.127456,0.127121,2.498287,2.524497,2.523408,109.859371,109.879249,109.878525,112.63425,112.53924,112.53712
299.75,0.0,0.0,0.0,0.002811,0.0,0.0,0.103353,0.005304,0.005329,0.144278,0.102545,0.102272,2.443292,2.471682,2.47045,109.839791,109.862186,109.861333,112.53352,112.44172,112.43938
323.525,0.0,0.0,0.0,0.002597,0.0,0.0,0.100135,0.003502,0.00352,0.124668,0.081663,0.081448,2.387001,2.417138,2.415858,109.819166,109.844163,109.843218,112.43357,112.34647,112.34404
347.3,0.0,0.0,0.0,0.002405,0.0,0.0,0.097178,0.002318,0.002334,0.107515,0.064451,0.064296,2.32969,2.361052,2.359689,109.797445,109.825126,109.824062,112.33423,112.25295,112.25038
371.075,0.0,0.0,0.0,0.002232,0.0,0.0,0.094426,0.00154,0.001553,0.092562,0.050455,0.050353,2.271635,2.303645,2.302202,109.774618,109.805055,109.803862,112.23547,112.1607,112.15797
394.85,0.0,0.0,0.0,0.002075,0.0,0.0,0.091851,0.001028,0.001037,0.079569,0.03921,0.039143,2.213124,2.24518,2.243706,109.750708,109.783961,109.782659,112.13733,112.06938,112.06655
418.625,0.0,0.0,0.0,0.001932,0.0,0.0,0.089432,0.000689,0.000696,0.068314,0.030269,0.030226,2.154414,2.185897,2.184416,109.72574,109.761854,109.76045,112.03983,111.97871,111.97579
442.4,0.0,0.0,0.0,0.001802,0.0,0.0,0.087151,0.000464,0.00047,0.05859,0.023225,0.023205,2.09573,2.126018,2.124483,109.699738,109.738742,109.737196,111.94301,111.88845,111.88535
466.175,0.0,0.0,0.0,0.001683,0.0,0.0,0.084994,0.000314,0.000319,0.050211,0.017722,0.017717,2.037274,2.06575,2.064159,109.672723,109.714633,109.712935,111.84688,111.79842,111.79513
489.95,0.0,0.0,0.0,0.001574,0.0,0.0,0.082949,0.000214,0.000217,0.043009,0.013455,0.013457,1.979225,2.005288,2.00367,109.644721,109.689536,109.687702,111.75148,111.70849,111.70505
513.725,0.0,0.0,0.0,0.001474,0.0,0.0,0.081008,0.000147,0.000149,0.036832,0.010169,0.010171,1.921744,1.944814,1.943216,109.615757,109.663461,109.661524,111.65681,111.61859,111.61506
537.5,0.0,0.0,0.0,0.001382,0.0,0.0,0.079161,0.000101,0.000103,0.031545,0.007653,0.007659,1.864972,1.884495,1.882895,109.585857,109.636416,109.63434,111.56292,111.52867,111.525
561.275,0.0,0.0,0.0,0.001298,0.0,0.0,0.077401,7e-05,7.1e-05,0.027028,0.005738,0.005748,1.809031,1.824489,1.822884,109.55505,109.608415,109.606181,111.46981,111.43871,111.43488
585.05,0.0,0.0,0.0,0.00122,0.0,0.0,0.075723,4.9e-05,5e-05,0.023176,0.004288,0.004299,1.754026,1.764937,1.763343,109.523367,109.579471,109.577081,111.37751,111.34874,111.34477
608.825,0.0,0.0,0.0,0.001149,0.0,0.0,0.074121,3.4e-05,3.5e-05,0.019895,0.003194,0.003205,1.700049,1.705972,1.704413,109.490839,109.549597,109.54707,111.28605,111.2588,111.25472
632.6,0.0,0.0,0.0,0.001082,0.0,0.0,0.072591,2.4e-05,2.5e-05,0.017103,0.002373,0.002382,1.647176,1.647711,1.646217,109.457501,109.518809,109.516182,111.19545,111.16892,111.16481
656.375,0.0,0.0,0.0,0.001021,0.0,0.0,0.071128,1.7e-05,1.7e-05,0.01473,0.001758,0.001767,1.595472,1.590264,1.588839,109.423388,109.487125,109.484393,111.10574,111.07916,111.07502
680.15,0.0,0.0,0.0,0.000965,0.0,0.0,0.06973,1.2e-05,1.2e-05,0.012714,0.0013,0.001308,1.544997,1.533734,1.532359,109.388543,109.45457,109.451695,111.01695,110.98962,110.98537
703.925,0.0,0.0,0.0,0.000913,0.0,0.0,0.068392,9e-06,9e-06,0.011002,0.00096,0.000966,1.49579,1.478202,1.476866,109.353001,109.42116,109.418122,110.9291,110.90033,110.89596
727.7,0.0,0.0,0.0,0.000865,0.0,0.0,0.067111,6e-06,6e-06,0.009547,0.000707,0.000713,1.447876,1.423741,1.422439,109.316797,109.386912,109.383705,110.8422,110.81137,110.80686
751.475,0.0,0.0,0.0,0.00082,0.0,0.0,0.065885,5e-06,5e-06,0.008311,0.00052,0.000525,1.401276,1.37041,1.369141,109.279964,109.351842,109.348473,110.75626,110.72278,110.71814
775.25,0.0,0.0,0.0,0.000778,0.0,0.0,0.064709,3e-06,3e-06,0.007259,0.000382,0.000386,1.356,1.318261,1.317028,109.242535,109.315966,109.312454,110.67128,110.63461,110.62987
799.025,0.0,0.0,0.0,0.00074,0.0,0.0,0.063581,2e-06,2e-06,0.006363,0.00028,0.000283,1.312052,1.267336,1.266144,109.204541,109.279298,109.275673,110.58728,110.54692,110.5421
822.8,0.0,0.0,0.0,0.000704,0.0,0.0,0.062498,2e-06,2e-06,0.005598,0.000205,0.000208,1.269429,1.21767,1.216514,109.166015,109.241854,109.238099,110.50424,110.45973,110.45482
846.575,0.0,0.0,0.0,0.00067,0.0,0.0,0.061458,1e-06,1e-06,0.004944,0.00015,0.000152,1.228125,1.169291,1.168165,109.12699,109.203651,109.199735,110.42219,110.37309,110.36805
870.35,0.0,0.0,0.0,0.000639,0.0,0.0,0.06046,1e-06,1e-06,0.004383,0.00011,0.000111,1.188134,1.122222,1.121123,109.087509,109.164715,109.160619,110.34113,110.28705,110.28185
894.125,0.0,0.0,0.0,0.00061,0.0,0.0,0.059503,1e-06,1e-06,0.003902,8e-05,8.2e-05,1.149447,1.07648,1.075407,109.047625,109.12508,109.120797,110.26109,110.20164,110.19629
917.9,0.0,0.0,0.0,0.000583,0.0,0.0,0.058585,1e-06,1e-06,0.003488,5.9e-05,6e-05,1.112056,1.032077,1.031031,109.007395,109.084788,109.080323,110.18211,110.11692,110.11141
941.675,0.0,0.0,0.0,0.000558,0.0,0.0,0.057707,0.0,0.0,0.003131,4.3e-05,4.4e-05,1.075947,0.98902,0.988001,108.966874,109.043876,109.039244,110.10422,110.03294,110.02729
965.45,0.0,0.0,0.0,0.000535,0.0,0.0,0.056867,0.0,0.0,0.002822,3.1e-05,3.2e-05,1.041098,0.947306,0.946316,108.926101,109.002369,108.997597,110.02742,109.94971,109.94394
989.225,0.0,0.0,0.0,0.000513,0.0,0.0,0.056062,0.0,0.0,0.002554,2.3e-05,2.3e-05,1.007484,0.906927,0.905969,108.885103,108.960282,108.955406,109.95172,109.86723,109.8614
1013.0,0.0,0.0,0.0,0.000493,0.0,0.0,0.055291,0.0,0.0,0.00232,1.7e-05,1.7e-05,0.975074,0.867873,0.86695,108.843905,108.917627,108.912687,109.87708,109.78552,109.77965
