hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0,0.001554,0.001554,0.00155375,0.003158,0.003158,0.00315825,0.018554,0.018554,0.01855446,0.045091,0.045091,0.04509073,0.121688,0.121688,0.1216876,0.249569,0.249569,0.24956918,0.648067,0.648067,0.64806657,1.453572,1.453572,1.4535718,1.465116,1.465116,1.4651157,25.345882,25.345882,25.345881,29.35225,29.35225,29.352249,0.0,-1e-06
0.0006,7.9e-05,3e-06,3.21e-06,0.002483,0.002496,0.00249664,0.017715,0.017879,0.0178797,0.045003,0.045018,0.04501743,0.12167,0.121673,0.12167301,0.249569,0.249568,0.24956857,0.648064,0.648065,0.64806429,1.453572,1.453572,1.4535716,1.465116,1.465116,1.4651156,25.345882,25.345882,25.345881,29.34915,29.34927,29.349271,0.00012,0.000121
0.0009,3.8e-05,0.0,2.7e-07,0.002278,0.00227,0.00227049,0.017397,0.017614,0.01761467,0.044967,0.044988,0.04498784,0.121663,0.121668,0.12166711,0.249568,0.249568,0.24956832,0.648063,0.648064,0.64806336,1.453571,1.453572,1.4535714,1.465116,1.465116,1.4651156,25.345882,25.345882,25.345881,29.34854,29.34874,29.34874,0.0002,0.0002
0.0012,1.5e-05,0.0,1e-08,0.002033,0.001986,0.00198581,0.016969,0.017248,0.01724892,0.044917,0.044946,0.04494609,0.121653,0.121659,0.12165878,0.249568,0.249568,0.24956797,0.648061,0.648062,0.64806206,1.453571,1.453571,1.4535713,1.465116,1.465116,1.4651156,25.345882,25.345882,25.345881,29.34778,29.34804,29.348038,0.00026,0.000258
0.0017,5e-06,0.0,0.0,0.001749,0.001643,0.0016436,0.016402,0.016747,0.01674761,0.044847,0.044887,0.04488717,0.121638,0.121647,0.121647,0.249568,0.249567,0.24956747,0.648059,0.648061,0.64806021,1.453571,1.453571,1.4535711,1.465116,1.465116,1.4651156,25.345882,25.345882,25.345881,29.34684,29.34712,29.347121,0.00028,0.000281
0.0024,1e-06,0.0,0.0,0.001437,0.001258,0.0012585,0.015664,0.016067,0.01606761,0.044748,0.044804,0.04480406,0.121618,0.121631,0.12163035,0.249567,0.249567,0.24956676,0.648055,0.648058,0.64805761,1.453571,1.453571,1.4535707,1.465116,1.465116,1.4651155,25.345882,25.345882,25.345881,29.34566,29.34595,29.345952,0.00029,0.000292
0.0034,0.0,0.0,0.0,0.001112,0.000863,0.00086335,0.014732,0.015158,0.01515828,0.044609,0.044687,0.0446869,0.121589,0.121607,0.12160682,0.249566,0.249566,0.24956576,0.648051,0.648054,0.64805392,1.45357,1.45357,1.4535703,1.465115,1.465116,1.4651155,25.345882,25.345882,25.345881,29.34423,29.3445,29.344502,0.00027,0.000272
0.0048,0.0,0.0,0.0,0.000794,0.000507,0.00050717,0.013594,0.013966,0.01396651,0.044414,0.044522,0.04452191,0.121548,0.121574,0.12157357,0.249565,0.249564,0.24956433,0.648044,0.648049,0.64804871,1.453569,1.45357,1.4535697,1.465115,1.465116,1.4651154,25.345882,25.345882,25.345881,29.34253,29.34275,29.342748,0.00022,0.000218
0.0067,0.0,0.0,0.0,0.000513,0.000239,0.00023937,0.012262,0.012448,0.01244822,0.044142,0.04429,0.04428987,0.121491,0.121527,0.1215266,0.249563,0.249562,0.2495623,0.648035,0.648042,0.64804134,1.453568,1.453569,1.4535688,1.465115,1.465116,1.4651153,25.345882,25.345882,25.345881,29.34057,29.34067,29.340673,0.0001,0.000103
0.0094,0.0,0.0,0.0,0.000293,8.3e-05,8.295e-05,0.010778,0.010589,0.01058912,0.043765,0.043964,0.04396414,0.121409,0.121461,0.12146024,0.24956,0.249559,0.24955942,0.648021,0.648031,0.64803093,1.453567,1.453568,1.4535675,1.465115,1.465115,1.4651151,25.345882,25.345882,25.345881,29.33839,29.33825,29.338251,-0.00014,-0.000139
